Gene Symbol	SRR1382274	SRR1382275	SRR1382276	SRR1382277	SRR1382278	SRR1382279	SRR1382280	SRR1382281	SRR1382282
MPPE1	2.71078031575358	3.33049832003272	1.58738036479601	3.26230442100108	2.11183940957122	2.74378178489048	2.15734524731361	2.14721052218759	2.99745583757005
MPPED2	0.00405695978032448	0.0222987707463402	0.803920112989675	0.139366214780687	0.0909275561728542	1.8681000029064	0.345008336404206	0.0233176145488225	0.176235674864211
MPRIP	17.5995987193736	10.7740720028642	9.60199919335471	15.6101189613597	7.13181247856206	10.376488045458	20.1654816819358	6.89831224576399	8.59349506224868
MPST	17.731467014357	5.95586806780935	10.6726148500881	15.3817690015136	5.5013455688782	8.15500600923636	17.187192334564	3.5073833333339	5.9201862565458
MPV17	37.175108555855	20.4732807106945	27.244198524315	27.64335628003	20.2537979682017	18.3138797005249	19.2777009088078	24.7771079593063	26.9583786595609
MPV17L2	41.5915254207051	13.9770041769859	20.0467749892149	25.8706925178629	10.5369043695125	14.5330032043454	28.071342986391	24.2121424183617	32.6761836468681
MPZ	0	0.287404485011103	0.736604413300433	0.598754607636299	0.878960585511188	0.760344465515351	1.51593573317563	3.09122910577479	6.07101197787866
MPZL1	7.73127542907784	5.83464533778747	5.06943554783035	5.82219268734881	6.25611501093865	6.12605508817918	6.85805884926634	3.65057324802793	7.33495303472848
MPZL2	41.4178274356533	107.219558411276	42.4331831583356	31.5050773050972	108.495671151806	205.718661165827	144.119264521458	54.0116610744166	77.4377921660694
MPZL3	1.023271562975	5.83915261060764	3.24335449380871	2.44109800309113	4.7399750528565	5.73480248102398	5.08853581549045	2.20549252175917	1.54064009447815
MR1	6.06480051784269	8.23274415033625	11.8772658824041	7.1750694104846	12.5767772583162	9.09055492197109	12.9068956562846	3.46925942517783	21.6350249432427
MRAP	1.03649565078879	0.37107023430434	0.604187488994083	1.00952132862294	0.273088168871525	0.324822849488563	0.161184205096317	0.234771216257839	1.83490370263897
MRAP2	0	0.245839619957667	0.351042111642711	1.63525953716999	0.168432583379774	0.540049601242023	0.157456288643555	1.44012881794948	0.374714507571553
MRAS	0.652446765866864	1.09142904505365	0.932427401471876	1.50503409979859	0.404592118273802	0.635923387387374	0.584819951694671	0.465835539920456	0.235253980234029
MRC1	17.0875167762244	9.80028678364367	61.7667785214516	12.3980034284372	31.1193203508511	4.28971401477829	14.0114763881664	40.5479176639891	5.40100132330252
MRC2	6.538192394424	13.3859368361681	8.52620278766941	7.69114860951956	2.84196383333522	7.13043504129399	7.78260668063951	2.44389008992792	4.02301947428014
MRE11	11.7942497112318	12.965239227233	14.6405873929514	12.5729813047519	13.8311948734785	10.7855254663758	13.6704641349925	19.4196888901983	17.0906241414259
MREG	1.04971490258239	1.36981910998812	1.07851256083715	1.20543128185249	1.2659233493549	3.90841092040582	1.99993810649465	1.83429940362147	2.35971834457962
MRFAP1	58.7566963709955	43.8156707213009	21.7818502780478	29.0370952025094	31.9773114201955	24.919609699787	32.8732519404346	17.2662513103345	13.4337385608358
MRFAP1L1	43.2329872143168	41.6889166156521	24.9309122351051	24.8973504856981	41.5327791930126	22.0580670623964	32.7393571078408	53.5579834491059	19.1699421058762
MRGBP	20.3036289983772	26.0393821160126	11.2940778938373	10.6112027337564	10.7400480764409	12.5854220568641	12.9800086733869	12.8237692121816	9.8684907407319
MRGPRF	1.91833532790203	1.11576552035908	4.37527286292696	4.81170074609299	0.0930630680213124	0.276733069961848	6.06174147475486	1.35009121659089	0.288599553983242
MRGPRX3	2.01351907007579	0.171583788587671	0	0	0.119261271725727	0.255338103060954	0.874863393771327	0.0384479039286179	0.110952982399968
MRI1	28.1785595035952	3.80139861068061	5.84568537940519	11.9434889999902	4.5417370489606	7.03297209156354	14.902585783877	7.3209126148289	8.30451795154627
MRM1	5.3386996716905	2.17361159512054	2.715797208875	1.78302665791753	2.26619034238839	3.09983024409608	2.00635251122871	3.01365525155577	2.54754981525467
MRM3	12.3678517881595	4.44306903972072	4.93453160281461	7.03480366773646	7.28816586597782	9.74634419081621	10.5719191911692	2.78764526871558	4.78844539086599
MRNIP	2.18614035962534	3.81988665799972	1.56833188459595	2.92052130958483	2.16528826139155	1.71085940203387	2.75816100358522	3.63985244379721	1.00722215552733
MROH1	45.9060648312612	19.6895334657563	23.7120275471386	18.8618340138192	11.5210986733992	21.0271752756765	29.2685413744893	17.2513367416689	39.7588195575322
